LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
ISL,GDPHRWKD,TOT,USD,A,1973,20.817856,
ISL,GDPHRWKD,TOT,USD,A,1974,21.574974,
ISL,GDPHRWKD,TOT,USD,A,1975,21.605061,
ISL,GDPHRWKD,TOT,USD,A,1976,22.492261,
ISL,GDPHRWKD,TOT,USD,A,1977,24.96786,
ISL,GDPHRWKD,TOT,USD,A,1978,26.261571,
ISL,GDPHRWKD,TOT,USD,A,1979,27.558248,
ISL,GDPHRWKD,TOT,USD,A,1980,28.428179,
ISL,GDPHRWKD,TOT,USD,A,1981,28.277102,
ISL,GDPHRWKD,TOT,USD,A,1982,28.124101,
ISL,GDPHRWKD,TOT,USD,A,1983,27.268779,
ISL,GDPHRWKD,TOT,USD,A,1984,28.037914,
ISL,GDPHRWKD,TOT,USD,A,1985,27.959392,
ISL,GDPHRWKD,TOT,USD,A,1986,28.931658,
ISL,GDPHRWKD,TOT,USD,A,1987,29.714393,
ISL,GDPHRWKD,TOT,USD,A,1988,30.457797,
ISL,GDPHRWKD,TOT,USD,A,1989,31.069926,
ISL,GDPHRWKD,TOT,USD,A,1990,31.919431,
ISL,GDPHRWKD,TOT,USD,A,1991,31.798806,
ISL,GDPHRWKD,TOT,USD,A,1992,30.725948,
ISL,GDPHRWKD,TOT,USD,A,1993,30.92826,
ISL,GDPHRWKD,TOT,USD,A,1994,32.328059,
ISL,GDPHRWKD,TOT,USD,A,1995,31.689349,
ISL,GDPHRWKD,TOT,USD,A,1996,32.814967,
ISL,GDPHRWKD,TOT,USD,A,1997,34.681664,
ISL,GDPHRWKD,TOT,USD,A,1998,36.068524,
ISL,GDPHRWKD,TOT,USD,A,1999,36.643956,
ISL,GDPHRWKD,TOT,USD,A,2000,36.548093,
ISL,GDPHRWKD,TOT,USD,A,2001,37.113775,
ISL,GDPHRWKD,TOT,USD,A,2002,38.695277,
ISL,GDPHRWKD,TOT,USD,A,2003,40.270872,
ISL,GDPHRWKD,TOT,USD,A,2004,43.506461,
ISL,GDPHRWKD,TOT,USD,A,2005,45.018787,
ISL,GDPHRWKD,TOT,USD,A,2006,45.379214,
ISL,GDPHRWKD,TOT,USD,A,2007,48.115244,
ISL,GDPHRWKD,TOT,USD,A,2008,48.634268,
ISL,GDPHRWKD,TOT,USD,A,2009,52.10324,
ISL,GDPHRWKD,TOT,USD,A,2010,51.233487,
ISL,GDPHRWKD,TOT,USD,A,2011,51.248,
ISL,GDPHRWKD,TOT,USD,A,2012,51.464784,
ISL,GDPHRWKD,TOT,USD,A,2013,52.257852,
ISL,GDPHRWKD,TOT,USD,A,2014,52.324021,
ISL,GDPHRWKD,TOT,USD,A,2015,53.112742,
ISL,GDPHRWKD,TOT,USD,A,2016,54.856368,
ISL,GDPHRWKD,TOT,USD,A,2017,55.255898,
IRL,GDPHRWKD,TOT,USD,A,1970,12.842136,
IRL,GDPHRWKD,TOT,USD,A,1971,13.233209,
IRL,GDPHRWKD,TOT,USD,A,1972,14.392639,
IRL,GDPHRWKD,TOT,USD,A,1973,14.941987,
IRL,GDPHRWKD,TOT,USD,A,1974,15.611115,
IRL,GDPHRWKD,TOT,USD,A,1975,16.697079,
IRL,GDPHRWKD,TOT,USD,A,1976,17.124764,
IRL,GDPHRWKD,TOT,USD,A,1977,18.20142,
IRL,GDPHRWKD,TOT,USD,A,1978,19.468491,
IRL,GDPHRWKD,TOT,USD,A,1979,19.283341,
IRL,GDPHRWKD,TOT,USD,A,1980,20.432075,
IRL,GDPHRWKD,TOT,USD,A,1981,21.491686,
IRL,GDPHRWKD,TOT,USD,A,1982,22.148121,
IRL,GDPHRWKD,TOT,USD,A,1983,22.399812,
IRL,GDPHRWKD,TOT,USD,A,1984,24.0217,
IRL,GDPHRWKD,TOT,USD,A,1985,24.786836,
IRL,GDPHRWKD,TOT,USD,A,1986,24.423537,
IRL,GDPHRWKD,TOT,USD,A,1987,25.66365,
IRL,GDPHRWKD,TOT,USD,A,1988,26.884513,
IRL,GDPHRWKD,TOT,USD,A,1989,28.381111,
IRL,GDPHRWKD,TOT,USD,A,1990,29.657012,
IRL,GDPHRWKD,TOT,USD,A,1991,30.848504,
IRL,GDPHRWKD,TOT,USD,A,1992,32.394665,
IRL,GDPHRWKD,TOT,USD,A,1993,33.212886,
IRL,GDPHRWKD,TOT,USD,A,1994,34.018268,
IRL,GDPHRWKD,TOT,USD,A,1995,35.694961,
IRL,GDPHRWKD,TOT,USD,A,1996,37.272694,
IRL,GDPHRWKD,TOT,USD,A,1997,39.549919,
IRL,GDPHRWKD,TOT,USD,A,1998,40.280922,
IRL,GDPHRWKD,TOT,USD,A,1999,42.09343,
IRL,GDPHRWKD,TOT,USD,A,2000,44.348196,
IRL,GDPHRWKD,TOT,USD,A,2001,45.723198,
IRL,GDPHRWKD,TOT,USD,A,2002,48.339212,
IRL,GDPHRWKD,TOT,USD,A,2003,49.392345,
IRL,GDPHRWKD,TOT,USD,A,2004,51.276549,
IRL,GDPHRWKD,TOT,USD,A,2005,51.593186,
IRL,GDPHRWKD,TOT,USD,A,2006,52.158111,
IRL,GDPHRWKD,TOT,USD,A,2007,52.968021,
IRL,GDPHRWKD,TOT,USD,A,2008,51.789786,
IRL,GDPHRWKD,TOT,USD,A,2009,54.545291,
IRL,GDPHRWKD,TOT,USD,A,2010,62.091803,B
IRL,GDPHRWKD,TOT,USD,A,2011,64.849535,
IRL,GDPHRWKD,TOT,USD,A,2012,64.957497,
IRL,GDPHRWKD,TOT,USD,A,2013,63.984995,
IRL,GDPHRWKD,TOT,USD,A,2014,67.084503,
IRL,GDPHRWKD,TOT,USD,A,2015,80.942661,
IRL,GDPHRWKD,TOT,USD,A,2016,82.136474,
IRL,GDPHRWKD,TOT,USD,A,2017,85.914885,B
ITA,GDPHRWKD,TOT,USD,A,1970,22.721808,
ITA,GDPHRWKD,TOT,USD,A,1971,23.737576,
ITA,GDPHRWKD,TOT,USD,A,1972,24.913533,
ITA,GDPHRWKD,TOT,USD,A,1973,26.534857,
ITA,GDPHRWKD,TOT,USD,A,1974,28.004128,
ITA,GDPHRWKD,TOT,USD,A,1975,27.620617,
ITA,GDPHRWKD,TOT,USD,A,1976,29.324499,
ITA,GDPHRWKD,TOT,USD,A,1977,30.541484,
ITA,GDPHRWKD,TOT,USD,A,1978,31.596353,
ITA,GDPHRWKD,TOT,USD,A,1979,33.227687,
ITA,GDPHRWKD,TOT,USD,A,1980,33.858702,
ITA,GDPHRWKD,TOT,USD,A,1981,34.05702,
ITA,GDPHRWKD,TOT,USD,A,1982,33.920301,
ITA,GDPHRWKD,TOT,USD,A,1983,34.219883,
ITA,GDPHRWKD,TOT,USD,A,1984,35.522333,
ITA,GDPHRWKD,TOT,USD,A,1985,36.241953,
ITA,GDPHRWKD,TOT,USD,A,1986,36.856493,
ITA,GDPHRWKD,TOT,USD,A,1987,37.561664,
ITA,GDPHRWKD,TOT,USD,A,1988,38.64651,
ITA,GDPHRWKD,TOT,USD,A,1989,40.020928,
ITA,GDPHRWKD,TOT,USD,A,1990,40.406402,
ITA,GDPHRWKD,TOT,USD,A,1991,40.425096,
ITA,GDPHRWKD,TOT,USD,A,1992,40.990829,
ITA,GDPHRWKD,TOT,USD,A,1993,41.766157,
ITA,GDPHRWKD,TOT,USD,A,1994,43.520531,
ITA,GDPHRWKD,TOT,USD,A,1995,44.810749,
ITA,GDPHRWKD,TOT,USD,A,1996,44.870212,
ITA,GDPHRWKD,TOT,USD,A,1997,45.697199,
ITA,GDPHRWKD,TOT,USD,A,1998,45.637477,
ITA,GDPHRWKD,TOT,USD,A,1999,45.931333,
ITA,GDPHRWKD,TOT,USD,A,2000,47.217945,
ITA,GDPHRWKD,TOT,USD,A,2001,47.463952,
ITA,GDPHRWKD,TOT,USD,A,2002,47.082335,
ITA,GDPHRWKD,TOT,USD,A,2003,46.747445,
ITA,GDPHRWKD,TOT,USD,A,2004,47.21289,
ITA,GDPHRWKD,TOT,USD,A,2005,47.481299,
ITA,GDPHRWKD,TOT,USD,A,2006,47.484854,
ITA,GDPHRWKD,TOT,USD,A,2007,47.44629,
ITA,GDPHRWKD,TOT,USD,A,2008,47.13565,
ITA,GDPHRWKD,TOT,USD,A,2009,46.109444,
ITA,GDPHRWKD,TOT,USD,A,2010,47.146813,
ITA,GDPHRWKD,TOT,USD,A,2011,47.37879,
ITA,GDPHRWKD,TOT,USD,A,2012,47.22891,
ITA,GDPHRWKD,TOT,USD,A,2013,47.659233,
ITA,GDPHRWKD,TOT,USD,A,2014,47.746684,
ITA,GDPHRWKD,TOT,USD,A,2015,47.852158,
ITA,GDPHRWKD,TOT,USD,A,2016,47.65857,
ITA,GDPHRWKD,TOT,USD,A,2017,47.897796,
JPN,GDPHRWKD,TOT,USD,A,1970,12.499019,
JPN,GDPHRWKD,TOT,USD,A,1971,13.017892,
JPN,GDPHRWKD,TOT,USD,A,1972,14.109482,
JPN,GDPHRWKD,TOT,USD,A,1973,15.088907,
JPN,GDPHRWKD,TOT,USD,A,1974,15.415222,
JPN,GDPHRWKD,TOT,USD,A,1975,16.119553,
JPN,GDPHRWKD,TOT,USD,A,1976,16.49928,
JPN,GDPHRWKD,TOT,USD,A,1977,17.011478,
JPN,GDPHRWKD,TOT,USD,A,1978,17.785456,
JPN,GDPHRWKD,TOT,USD,A,1979,18.543651,
JPN,GDPHRWKD,TOT,USD,A,1980,18.979788,
JPN,GDPHRWKD,TOT,USD,A,1981,19.768945,
JPN,GDPHRWKD,TOT,USD,A,1982,20.2775,
JPN,GDPHRWKD,TOT,USD,A,1983,20.767714,
JPN,GDPHRWKD,TOT,USD,A,1984,21.495635,
JPN,GDPHRWKD,TOT,USD,A,1985,22.659879,
JPN,GDPHRWKD,TOT,USD,A,1986,23.25014,
JPN,GDPHRWKD,TOT,USD,A,1987,24.265516,
JPN,GDPHRWKD,TOT,USD,A,1988,25.663518,
JPN,GDPHRWKD,TOT,USD,A,1989,26.80133,
JPN,GDPHRWKD,TOT,USD,A,1990,28.182145,
JPN,GDPHRWKD,TOT,USD,A,1991,29.036174,
JPN,GDPHRWKD,TOT,USD,A,1992,29.441956,
JPN,GDPHRWKD,TOT,USD,A,1993,30.098058,
JPN,GDPHRWKD,TOT,USD,A,1994,30.474724,
JPN,GDPHRWKD,TOT,USD,A,1995,31.434645,
JPN,GDPHRWKD,TOT,USD,A,1996,32.239945,
JPN,GDPHRWKD,TOT,USD,A,1997,32.822512,
JPN,GDPHRWKD,TOT,USD,A,1998,33.237971,
JPN,GDPHRWKD,TOT,USD,A,1999,34.19882,
JPN,GDPHRWKD,TOT,USD,A,2000,35.193227,
JPN,GDPHRWKD,TOT,USD,A,2001,35.701227,
JPN,GDPHRWKD,TOT,USD,A,2002,36.386733,
JPN,GDPHRWKD,TOT,USD,A,2003,36.902847,
JPN,GDPHRWKD,TOT,USD,A,2004,37.754194,
JPN,GDPHRWKD,TOT,USD,A,2005,38.334189,
JPN,GDPHRWKD,TOT,USD,A,2006,38.413924,
JPN,GDPHRWKD,TOT,USD,A,2007,38.720602,
JPN,GDPHRWKD,TOT,USD,A,2008,38.658625,
JPN,GDPHRWKD,TOT,USD,A,2009,38.22912,
JPN,GDPHRWKD,TOT,USD,A,2010,39.477893,
JPN,GDPHRWKD,TOT,USD,A,2011,39.569989,
JPN,GDPHRWKD,TOT,USD,A,2012,39.939969,
JPN,GDPHRWKD,TOT,USD,A,2013,40.764646,
JPN,GDPHRWKD,TOT,USD,A,2014,40.796111,
JPN,GDPHRWKD,TOT,USD,A,2015,41.409335,
JPN,GDPHRWKD,TOT,USD,A,2016,41.523468,
JPN,GDPHRWKD,TOT,USD,A,2017,41.916761,E
KOR,GDPHRWKD,TOT,USD,A,1970,3.266018,
KOR,GDPHRWKD,TOT,USD,A,1971,3.403579,
KOR,GDPHRWKD,TOT,USD,A,1972,3.412094,
KOR,GDPHRWKD,TOT,USD,A,1973,3.651609,
KOR,GDPHRWKD,TOT,USD,A,1974,3.756641,
KOR,GDPHRWKD,TOT,USD,A,1975,3.928589,
KOR,GDPHRWKD,TOT,USD,A,1976,4.063034,
KOR,GDPHRWKD,TOT,USD,A,1977,4.46856,
KOR,GDPHRWKD,TOT,USD,A,1978,4.676617,
KOR,GDPHRWKD,TOT,USD,A,1979,5.036719,
KOR,GDPHRWKD,TOT,USD,A,1980,4.949065,
KOR,GDPHRWKD,TOT,USD,A,1981,5.147067,
KOR,GDPHRWKD,TOT,USD,A,1982,5.410088,
KOR,GDPHRWKD,TOT,USD,A,1983,6.035723,
KOR,GDPHRWKD,TOT,USD,A,1984,6.71036,
KOR,GDPHRWKD,TOT,USD,A,1985,7.029544,
KOR,GDPHRWKD,TOT,USD,A,1986,7.473565,
KOR,GDPHRWKD,TOT,USD,A,1987,8.054738,
KOR,GDPHRWKD,TOT,USD,A,1988,8.880289,
KOR,GDPHRWKD,TOT,USD,A,1989,9.474896,
KOR,GDPHRWKD,TOT,USD,A,1990,10.306247,
KOR,GDPHRWKD,TOT,USD,A,1991,11.111195,
KOR,GDPHRWKD,TOT,USD,A,1992,11.668893,
KOR,GDPHRWKD,TOT,USD,A,1993,12.242296,
KOR,GDPHRWKD,TOT,USD,A,1994,13.028769,
KOR,GDPHRWKD,TOT,USD,A,1995,13.840996,
KOR,GDPHRWKD,TOT,USD,A,1996,14.635998,
KOR,GDPHRWKD,TOT,USD,A,1997,15.566181,
KOR,GDPHRWKD,TOT,USD,A,1998,16.259193,
KOR,GDPHRWKD,TOT,USD,A,1999,17.736639,
KOR,GDPHRWKD,TOT,USD,A,2000,18.404641,
KOR,GDPHRWKD,TOT,USD,A,2001,18.963724,
KOR,GDPHRWKD,TOT,USD,A,2002,20.158319,
KOR,GDPHRWKD,TOT,USD,A,2003,21.049975,
KOR,GDPHRWKD,TOT,USD,A,2004,21.940626,
KOR,GDPHRWKD,TOT,USD,A,2005,22.887976,
KOR,GDPHRWKD,TOT,USD,A,2006,23.820916,
KOR,GDPHRWKD,TOT,USD,A,2007,25.247768,
KOR,GDPHRWKD,TOT,USD,A,2008,26.787827,
KOR,GDPHRWKD,TOT,USD,A,2009,27.690902,
KOR,GDPHRWKD,TOT,USD,A,2010,29.255959,
KOR,GDPHRWKD,TOT,USD,A,2011,30.101213,
KOR,GDPHRWKD,TOT,USD,A,2012,30.493024,
KOR,GDPHRWKD,TOT,USD,A,2013,31.096662,
KOR,GDPHRWKD,TOT,USD,A,2014,31.788825,
KOR,GDPHRWKD,TOT,USD,A,2015,32.061985,
KOR,GDPHRWKD,TOT,USD,A,2016,32.917357,
KOR,GDPHRWKD,TOT,USD,A,2017,34.303267,
LUX,GDPHRWKD,TOT,USD,A,1970,36.017958,
LUX,GDPHRWKD,TOT,USD,A,1971,35.896935,
LUX,GDPHRWKD,TOT,USD,A,1972,37.682189,
LUX,GDPHRWKD,TOT,USD,A,1973,40.7137,
LUX,GDPHRWKD,TOT,USD,A,1974,41.831905,
LUX,GDPHRWKD,TOT,USD,A,1975,39.224102,
LUX,GDPHRWKD,TOT,USD,A,1976,39.892057,
LUX,GDPHRWKD,TOT,USD,A,1977,41.131439,
LUX,GDPHRWKD,TOT,USD,A,1978,43.495846,
LUX,GDPHRWKD,TOT,USD,A,1979,44.722512,
LUX,GDPHRWKD,TOT,USD,A,1980,45.216462,
LUX,GDPHRWKD,TOT,USD,A,1981,45.481254,
LUX,GDPHRWKD,TOT,USD,A,1982,46.607867,
LUX,GDPHRWKD,TOT,USD,A,1983,48.31895,
LUX,GDPHRWKD,TOT,USD,A,1984,51.44496,
LUX,GDPHRWKD,TOT,USD,A,1985,51.948244,
LUX,GDPHRWKD,TOT,USD,A,1986,56.099373,
LUX,GDPHRWKD,TOT,USD,A,1987,56.830365,
LUX,GDPHRWKD,TOT,USD,A,1988,59.109634,
LUX,GDPHRWKD,TOT,USD,A,1989,63.163542,
LUX,GDPHRWKD,TOT,USD,A,1990,63.835969,
LUX,GDPHRWKD,TOT,USD,A,1991,67.408706,
LUX,GDPHRWKD,TOT,USD,A,1992,67.668204,
LUX,GDPHRWKD,TOT,USD,A,1993,68.994387,
LUX,GDPHRWKD,TOT,USD,A,1994,70.679641,
LUX,GDPHRWKD,TOT,USD,A,1995,72.41408,
LUX,GDPHRWKD,TOT,USD,A,1996,71.247787,
LUX,GDPHRWKD,TOT,USD,A,1997,72.914607,
LUX,GDPHRWKD,TOT,USD,A,1998,74.29421,
LUX,GDPHRWKD,TOT,USD,A,1999,76.983715,
LUX,GDPHRWKD,TOT,USD,A,2000,78.616632,B
LUX,GDPHRWKD,TOT,USD,A,2001,77.045601,
LUX,GDPHRWKD,TOT,USD,A,2002,77.988554,
LUX,GDPHRWKD,TOT,USD,A,2003,77.90917,
LUX,GDPHRWKD,TOT,USD,A,2004,78.918359,
LUX,GDPHRWKD,TOT,USD,A,2005,80.658883,
LUX,GDPHRWKD,TOT,USD,A,2006,81.576879,
LUX,GDPHRWKD,TOT,USD,A,2007,83.905804,
LUX,GDPHRWKD,TOT,USD,A,2008,79.027108,
LUX,GDPHRWKD,TOT,USD,A,2009,77.290088,
LUX,GDPHRWKD,TOT,USD,A,2010,79.597074,
LUX,GDPHRWKD,TOT,USD,A,2011,79.355712,
LUX,GDPHRWKD,TOT,USD,A,2012,77.56053,
LUX,GDPHRWKD,TOT,USD,A,2013,79.235864,
LUX,GDPHRWKD,TOT,USD,A,2014,80.392357,
LUX,GDPHRWKD,TOT,USD,A,2015,81.035055,
LUX,GDPHRWKD,TOT,USD,A,2016,80.586039,
LUX,GDPHRWKD,TOT,USD,A,2017,79.521716,
MEX,GDPHRWKD,TOT,USD,A,1991,17.870964,
MEX,GDPHRWKD,TOT,USD,A,1992,17.962893,
MEX,GDPHRWKD,TOT,USD,A,1993,17.889008,
MEX,GDPHRWKD,TOT,USD,A,1994,17.850852,
MEX,GDPHRWKD,TOT,USD,A,1995,16.743436,
MEX,GDPHRWKD,TOT,USD,A,1996,16.932685,
MEX,GDPHRWKD,TOT,USD,A,1997,16.736746,
MEX,GDPHRWKD,TOT,USD,A,1998,17.722531,
MEX,GDPHRWKD,TOT,USD,A,1999,17.407587,
MEX,GDPHRWKD,TOT,USD,A,2000,18.431932,
MEX,GDPHRWKD,TOT,USD,A,2001,18.556824,
MEX,GDPHRWKD,TOT,USD,A,2002,17.710099,
MEX,GDPHRWKD,TOT,USD,A,2003,18.264101,
MEX,GDPHRWKD,TOT,USD,A,2004,18.515342,
MEX,GDPHRWKD,TOT,USD,A,2005,18.260828,
MEX,GDPHRWKD,TOT,USD,A,2006,18.854197,
MEX,GDPHRWKD,TOT,USD,A,2007,19.112317,
MEX,GDPHRWKD,TOT,USD,A,2008,18.481745,
MEX,GDPHRWKD,TOT,USD,A,2009,18.478007,
MEX,GDPHRWKD,TOT,USD,A,2010,17.558507,B
MEX,GDPHRWKD,TOT,USD,A,2011,18.051122,
MEX,GDPHRWKD,TOT,USD,A,2012,18.118811,
MEX,GDPHRWKD,TOT,USD,A,2013,18.0321,
MEX,GDPHRWKD,TOT,USD,A,2014,18.483689,E
MEX,GDPHRWKD,TOT,USD,A,2015,18.589736,E
MEX,GDPHRWKD,TOT,USD,A,2016,18.715732,E
MEX,GDPHRWKD,TOT,USD,A,2017,18.807466,E
NLD,GDPHRWKD,TOT,USD,A,1970,27.688109,
NLD,GDPHRWKD,TOT,USD,A,1971,29.108555,
NLD,GDPHRWKD,TOT,USD,A,1972,30.042971,
NLD,GDPHRWKD,TOT,USD,A,1973,32.035859,
NLD,GDPHRWKD,TOT,USD,A,1974,34.214644,
NLD,GDPHRWKD,TOT,USD,A,1975,35.366791,
NLD,GDPHRWKD,TOT,USD,A,1976,37.135542,
NLD,GDPHRWKD,TOT,USD,A,1977,38.282457,
NLD,GDPHRWKD,TOT,USD,A,1978,39.352008,
NLD,GDPHRWKD,TOT,USD,A,1979,39.843685,
NLD,GDPHRWKD,TOT,USD,A,1980,40.460965,
NLD,GDPHRWKD,TOT,USD,A,1981,40.324171,
NLD,GDPHRWKD,TOT,USD,A,1982,40.796901,
NLD,GDPHRWKD,TOT,USD,A,1983,42.427184,
NLD,GDPHRWKD,TOT,USD,A,1984,43.600006,
NLD,GDPHRWKD,TOT,USD,A,1985,44.400801,
NLD,GDPHRWKD,TOT,USD,A,1986,45.007654,
NLD,GDPHRWKD,TOT,USD,A,1987,45.559646,
NLD,GDPHRWKD,TOT,USD,A,1988,46.385585,
NLD,GDPHRWKD,TOT,USD,A,1989,47.331451,
NLD,GDPHRWKD,TOT,USD,A,1990,48.016505,
NLD,GDPHRWKD,TOT,USD,A,1991,48.562623,
NLD,GDPHRWKD,TOT,USD,A,1992,48.504213,
NLD,GDPHRWKD,TOT,USD,A,1993,49.248682,
NLD,GDPHRWKD,TOT,USD,A,1994,50.113764,
NLD,GDPHRWKD,TOT,USD,A,1995,49.37625,
NLD,GDPHRWKD,TOT,USD,A,1996,49.591327,
NLD,GDPHRWKD,TOT,USD,A,1997,50.672136,
NLD,GDPHRWKD,TOT,USD,A,1998,51.847685,
NLD,GDPHRWKD,TOT,USD,A,1999,53.000926,
NLD,GDPHRWKD,TOT,USD,A,2000,54.736612,
NLD,GDPHRWKD,TOT,USD,A,2001,55.180005,
NLD,GDPHRWKD,TOT,USD,A,2002,55.519732,
NLD,GDPHRWKD,TOT,USD,A,2003,56.324864,
NLD,GDPHRWKD,TOT,USD,A,2004,57.321989,
NLD,GDPHRWKD,TOT,USD,A,2005,58.753765,
NLD,GDPHRWKD,TOT,USD,A,2006,59.66086,
NLD,GDPHRWKD,TOT,USD,A,2007,60.15076,
NLD,GDPHRWKD,TOT,USD,A,2008,60.217048,
NLD,GDPHRWKD,TOT,USD,A,2009,58.797208,
NLD,GDPHRWKD,TOT,USD,A,2010,60.04691,
NLD,GDPHRWKD,TOT,USD,A,2011,60.498625,
NLD,GDPHRWKD,TOT,USD,A,2012,60.392288,
NLD,GDPHRWKD,TOT,USD,A,2013,60.814554,
NLD,GDPHRWKD,TOT,USD,A,2014,61.262626,
NLD,GDPHRWKD,TOT,USD,A,2015,62.047781,
NLD,GDPHRWKD,TOT,USD,A,2016,62.201325,
NLD,GDPHRWKD,TOT,USD,A,2017,62.952268,
NZL,GDPHRWKD,TOT,USD,A,1970,21.37278,
NZL,GDPHRWKD,TOT,USD,A,1971,21.966376,
NZL,GDPHRWKD,TOT,USD,A,1972,22.88788,
NZL,GDPHRWKD,TOT,USD,A,1973,23.907797,
NZL,GDPHRWKD,TOT,USD,A,1974,24.315973,
NZL,GDPHRWKD,TOT,USD,A,1975,23.532395,
NZL,GDPHRWKD,TOT,USD,A,1976,23.39756,
NZL,GDPHRWKD,TOT,USD,A,1977,22.183399,
NZL,GDPHRWKD,TOT,USD,A,1978,22.422076,
NZL,GDPHRWKD,TOT,USD,A,1979,22.656861,
NZL,GDPHRWKD,TOT,USD,A,1980,22.989068,
NZL,GDPHRWKD,TOT,USD,A,1981,23.927562,
NZL,GDPHRWKD,TOT,USD,A,1982,24.131673,
NZL,GDPHRWKD,TOT,USD,A,1983,25.259952,
NZL,GDPHRWKD,TOT,USD,A,1984,25.651948,
NZL,GDPHRWKD,TOT,USD,A,1985,25.397537,
NZL,GDPHRWKD,TOT,USD,A,1986,26.237631,
NZL,GDPHRWKD,TOT,USD,A,1987,24.93737,
NZL,GDPHRWKD,TOT,USD,A,1988,26.380504,
NZL,GDPHRWKD,TOT,USD,A,1989,27.590781,
NZL,GDPHRWKD,TOT,USD,A,1990,28.565189,
NZL,GDPHRWKD,TOT,USD,A,1991,28.052827,
NZL,GDPHRWKD,TOT,USD,A,1992,29.107951,
NZL,GDPHRWKD,TOT,USD,A,1993,29.804302,
NZL,GDPHRWKD,TOT,USD,A,1994,29.895899,
NZL,GDPHRWKD,TOT,USD,A,1995,30.208103,
NZL,GDPHRWKD,TOT,USD,A,1996,30.301241,
NZL,GDPHRWKD,TOT,USD,A,1997,31.309597,
NZL,GDPHRWKD,TOT,USD,A,1998,30.810368,
NZL,GDPHRWKD,TOT,USD,A,1999,31.145258,
NZL,GDPHRWKD,TOT,USD,A,2000,32.08957,
NZL,GDPHRWKD,TOT,USD,A,2001,32.650311,
NZL,GDPHRWKD,TOT,USD,A,2002,33.285647,
NZL,GDPHRWKD,TOT,USD,A,2003,33.914629,
NZL,GDPHRWKD,TOT,USD,A,2004,33.790746,
NZL,GDPHRWKD,TOT,USD,A,2005,33.750726,
NZL,GDPHRWKD,TOT,USD,A,2006,34.237254,
NZL,GDPHRWKD,TOT,USD,A,2007,35.571104,
NZL,GDPHRWKD,TOT,USD,A,2008,34.449285,
NZL,GDPHRWKD,TOT,USD,A,2009,36.239578,
NZL,GDPHRWKD,TOT,USD,A,2010,35.89072,
NZL,GDPHRWKD,TOT,USD,A,2011,36.598967,
NZL,GDPHRWKD,TOT,USD,A,2012,37.920843,
NZL,GDPHRWKD,TOT,USD,A,2013,37.241548,
NZL,GDPHRWKD,TOT,USD,A,2014,37.118825,
NZL,GDPHRWKD,TOT,USD,A,2015,38.163566,
NZL,GDPHRWKD,TOT,USD,A,2016,37.870157,
NZL,GDPHRWKD,TOT,USD,A,2017,37.121101,E
NOR,GDPHRWKD,TOT,USD,A,1970,27.421063,
NOR,GDPHRWKD,TOT,USD,A,1971,29.082721,
NOR,GDPHRWKD,TOT,USD,A,1972,30.838525,
NOR,GDPHRWKD,TOT,USD,A,1973,32.268898,
NOR,GDPHRWKD,TOT,USD,A,1974,33.501067,
NOR,GDPHRWKD,TOT,USD,A,1975,34.925729,
NOR,GDPHRWKD,TOT,USD,A,1976,36.911147,
NOR,GDPHRWKD,TOT,USD,A,1977,38.230609,
NOR,GDPHRWKD,TOT,USD,A,1978,39.921288,
NOR,GDPHRWKD,TOT,USD,A,1979,41.652994,
NOR,GDPHRWKD,TOT,USD,A,1980,42.535811,
NOR,GDPHRWKD,TOT,USD,A,1981,42.936746,
NOR,GDPHRWKD,TOT,USD,A,1982,43.331422,
NOR,GDPHRWKD,TOT,USD,A,1983,45.303092,
NOR,GDPHRWKD,TOT,USD,A,1984,47.841853,
NOR,GDPHRWKD,TOT,USD,A,1985,49.327261,
NOR,GDPHRWKD,TOT,USD,A,1986,49.83274,
NOR,GDPHRWKD,TOT,USD,A,1987,50.597215,
NOR,GDPHRWKD,TOT,USD,A,1988,50.655162,
NOR,GDPHRWKD,TOT,USD,A,1989,52.779497,
NOR,GDPHRWKD,TOT,USD,A,1990,54.564515,
NOR,GDPHRWKD,TOT,USD,A,1991,56.909822,
NOR,GDPHRWKD,TOT,USD,A,1992,58.675384,
NOR,GDPHRWKD,TOT,USD,A,1993,60.05166,
NOR,GDPHRWKD,TOT,USD,A,1994,62.3204,
NOR,GDPHRWKD,TOT,USD,A,1995,64.31234,
NOR,GDPHRWKD,TOT,USD,A,1996,66.450394,
NOR,GDPHRWKD,TOT,USD,A,1997,68.196508,
NOR,GDPHRWKD,TOT,USD,A,1998,68.263622,
NOR,GDPHRWKD,TOT,USD,A,1999,69.044182,
NOR,GDPHRWKD,TOT,USD,A,2000,71.721187,
NOR,GDPHRWKD,TOT,USD,A,2001,74.27187,
NOR,GDPHRWKD,TOT,USD,A,2002,75.817669,
NOR,GDPHRWKD,TOT,USD,A,2003,78.095864,
NOR,GDPHRWKD,TOT,USD,A,2004,79.568371,
NOR,GDPHRWKD,TOT,USD,A,2005,80.393458,
NOR,GDPHRWKD,TOT,USD,A,2006,79.756129,
NOR,GDPHRWKD,TOT,USD,A,2007,78.364379,
NOR,GDPHRWKD,TOT,USD,A,2008,76.043208,
NOR,GDPHRWKD,TOT,USD,A,2009,76.256112,
NOR,GDPHRWKD,TOT,USD,A,2010,76.679674,
