Title,GDP_measure,value
2013,"Revision: Total Services, growth annual",0
2013,"G and I : Distribution, hotels and restaurants (Index):CVM",88.3
2013,Gross Domestic Product (Income) current basic prices: aligned: SA £m,1573223
2013,Gross Domestic Product (Expenditure) chained volume measure SA £m,1626158
2013,Gross Domestic Product (Expenditure) current basic prices: aligned:SA £m,1573223
2013,NPISH (S.15): Individual consumption expenditure (P.31): Uses: Current price: £m: SA,54394
2013,"Transport, storage and comms, cont annual",0.2
2013,"Agriculture, cont annual",0
2013,"Business services and finance, cont annual",0.8
2013,Trade in Goods:Exports:Total Trade in Goods:CVM:SA:£m,276983
2013,"Total Services, cont annual",1.5
2013,"Distn, hotels and catering, cont annual",0.5
2013,Trade in Goods:Imports:Total:CVM:SA: £m,384588
2013,"Extraction, cont annual",-0.1
2013,Public Administration and Defence; Compulsory Social Security:CVM Index,105.8
2013,"Electricity, gas and air, cont annual",0
2013,Final Consumption Expenditure of NPISHs CVM SA £m,56438
2013,"Total Production, cont annual",-0.1
2013,"Government and other, cont annual",0.1
2013,"Manufacturing, cont annual",-0.1
2013,Education:CVM Index,97.4
2013,"Revision: Total Production, growth annual",0
2013,"Revision: Manufacturing, growth annual",0
2013,"Revision: Agriculture, growth annual",0
2013,Human Health and Social Work Activities:CVM Index,93.8
2013,"Revision: Household final consumption expenditure, growth annual",0
2013,"Revision: Gross Capital Formation, growth annual",0
2013,"Revision: Gross fixed capital formation, growth annual",0
2013,"Revision: NPISH final consumption expenditure, growth annual",0
2013,"Revision: General Government final consumption expenditure, growth annual",0
2013,"GOS of corporations, cont annual",0.8
2013,"Other income, cont annual",0.6
2013,"Compensation of employees, cont annual",2
2013,"Taxes less subsidies on products and production, cont annual",0.6
2013,"Gross Capital Formation, cont annual",1.4
2013,"Gross fixed capital formation, cont annual",0.5
2013,"NPISH final consumption expenditure, cont annual",0
2013,"General Government final consumption expenditure, cont annual",0
2013,"Less imports, cont annual",1
2013,"Net trade, cont annual",-0.5
2013,"Business investment, cont annual",0.3
2013,"Exports, cont annual",0.5
2013,"Gross Capital Formation, growth annual",8.9
2013,"Household final consumption expenditure, cont annual",1.2
2013,"Deflator: Less imports, growth annual",1
2013,"Revision: Less imports, growth annual",0
2013,"Revision: Business investment, growth annual",0
2013,"Revision: Exports, growth annual",0
2013,"Deflator: Household final consumption expenditure, growth annual",2.2999999999999998
2013,"Deflator: NPISH final consumption expenditure, growth annual",2.8
2013,Trade in Goods:Balance:Total:CP:SA £m,-118990
2013,"Deflator: Gross fixed capital formation, growth annual",1.9
2013,Trade in Goods:Imports:Total:CP:SA £m,419380
2013,"Deflator: Exports, growth annual",2.2000000000000002
2013,Trade in Goods:Exports:Total:CP:SA £m,300390
2013,"Deflator: General Government final consumption expenditure, growth annual",0.6
2013,"Deflator: Gross Capital Formation, growth annual",-0.5
2013,"Revision: Compensation of employees, growth annual",0
2013,"Revision: GOS of corporations, growth annual",0
2013,"Revision: Other income, growth annual",0
2013,"Revision: Taxes less subsidies on products and production, growth annual",0
2013,Household Final Consumption Expenditure: Restaurants & hotels: Annual growth rate %: Current Price: Seasonally Adjusted,5.2
2013,"Acquisitions less disposals of valuables: total economy CP SA, £m",5320
2013,"Acquisitions less disposals of valuables: total economy CVM SA, £m",5434
2013,Household Final Consumption Expenditure: Education: Annual growth rate %: Current Price: Seasonally Adjusted,12.6
2013,Household Final Consumption Expenditure: Education: Annual growth rate %: Chained Volume Measures: Seasonally Adjusted,-4
2013,10 Education CP SA £m,17732
2013,10 Education CVM NAYear SA £m,22204
2013,01 Food and non-alcoholic beverages CVM NAYear SA £m,91490
2013,01 Food and non-alcoholic beverages CP SA £m,96461
2013,Miscellaneous annual growth rate %,3.2
2013,COICOP 12 Misc CVM annual growth rate %,2.5
2013,Household Final Consumption Expenditure: Restaurants & hotels: Annual growth rate %: Chained Volume Measures: Seasonally Adjusted,2.8
2013,Household Final Consumption Expenditure: Clothing & footwear: Annual growth rate %: Chained Volume Measures: Seasonally Adjusted,4.3
2013,Household Final Consumption Expenditure: Housing: Annual growth rate %: Current Price: Seasonally Adjusted,4.9000000000000004
2013,Household Final Consumption Expenditure: Alcohol & tobacco: Annual growth rate %: Current Price: Seasonally Adjusted,0.2
2013,Household Final Consumption Expenditure: Clothing & footwear: Annual growth rate %: Current Price: Seasonally Adjusted,5.3
2013,Household Final Consumption Expenditure: Alcohol & tobacco: Annual growth rate %: Chained Volume Measures: Seasonally Adjusted,-2.4
2013,Total Gross Fixed Capital Formation CP SA £m,281407
2013,Total Gross Fixed Capital Formation CVM SA £m,292413
2013,Compensation of employees D.1 annual growth rate YoY CP SA %,3.9
2013,Household Final Consumption Expenditure: Health: Annual growth rate %: Current Price: Seasonally Adjusted,11.8
2013,Household Final Consumption Expenditure: Health: Annual growth rate %: Chained Volume Measures: Seasonally Adjusted,10
2013,"Change in Inventories: Manufacturing: Materials, Stores & Fuel: £M: CVM: SA £m",842
2013,Change in Inventories: Manufacturing: Work in Progress: £M: CVM: SA £m,-31
2013,Change in Inventories: Manufacturing: Finished Goods: £M: CVM: SA £m,-591
2013,Household Final Consumption Expenditure: Housing: Annual growth rate %: Chained Volume Measures: Seasonally Adjusted,1.9
2013,Household Final Consumption Expenditure: Household goods & services: Annual growth rate %: Current Price: Seasonally Adjusted,3.9
2013,Household Final Consumption Expenditure: Household goods & services: Annual growth rate %: Chained Volume Measures: Seasonally Adj,3.2
2013,Difference between GDP(E) and GDP(A) MP (SA CP) £m,0
2013,Statistical discrepancy (income) £m,0
2013,Difference between GDP(Expenditure) and GDP(Average) MP(CVM SA) £m,0
2013,Household Final Consumption Expenditure: Communication: Annual growth rate %: Current Price: Seasonally Adjusted,6.5
2013,Household Final Consumption Expenditure: Communication: Annual growth rate %: Chained Volume Measures: Seasonally Adjusted,3.5
2013,Household Final Consumption Expenditure: Recreation & culture: Annual growth rate %: Current Price: Seasonally Adjusted,1.1000000000000001
2013,Gross Operating Surplus: Financial Corporations: Total: CP SA £m,57698
2013,Household Final Consumption Expenditure: Transport: Annual growth rate %: Current Price: Seasonally Adjusted,5.2
2013,Household Final Consumption Expenditure: Transport: Annual growth rate %: Chained Volume Measures: Seasonally Adjusted,3.3
2013,Gross value added at basic prices annual deflator growth rate SA %...455,2.4
2013,"Agriculture, Forestry and Fishing (period on period growth) %:CVM",0.4
2013,Gross value added at basic prices annual growth CVM SA %,1.4
2013,Mining and Quarrying (period on period growth) %:CVM,-2.8
2013,"Sections: B, C, D and E (period on period growth) %:CVM",-0.7
2013,Manufacturing (period on period growth) %:CVM,-1
2013,Household Final Consumption Expenditure: Recreation & culture: Annual growth rate %: Chained Volume Measures: Seasonally Adjusted,0.4
2013,Gross value added at basic prices annual growth rate CP SA %,3.8
2013,"Electricity, Gas, Steam and Air Conditioning Supply(period on period growth):CV",-0.1
2013,Wholesale & Retail Trade;Repair Of Motor Vehicles/cycles (period-period growth),5
2013,"Water Supply; Sewerage,Waste Management & Remediation Act (period-period growth",4.2
2013,Total Services: Period on Period Growth %:CVM,1.8
2013,Construction (period on period growth) %:CVM,1.5
2013,Non-profits institutions annual growth rate YoY CVM SA %,-1.4
2013,General government annual growth rate YoY CP SA %,0.5
2013,Human Health and Social Work Activities (period on period growth):CVM,2.2999999999999998
2013,General government annual growth rate YoY CVM SA %,-0.2
2013,Total exports annual growth rate YoY CP SA %,3.7
2013,Education (period on period growth) %:CVM,0.7
2013,Public Admin and Defence; Compulsory Social Security (period on period growth),-2.4
2013,Exports services annual growth rate CP SA %,8.6999999999999993
2013,Accommodation and Food Service Activities (period on period growth):CVM,-2.7
2013,Real Estate Activities (period on period growth) %:CVM,2.5
2013,Financial and Insurance Activities (period on period growth) %:CVM,-2.2000000000000002
2013,Sections: M and N (period on period growth) %:CVM,5.3
2013,Imports services annual growth rate CP SA %,7.2
2013,Expenditure based estimate annual growth rate CP SA %,3.8
2013,Expenditure based estimate annual growth rate CVM SA %,1.4
2013,GOS Public corporations annual growth rate YoY CP SA %,3.3
2013,GOS of corporations annual growth YoY CP SA %,3.8
2013,Gross Domestic Product at market prices: CP: NSA £m,1761347
2013,Total exports annual growth rate YoY CVM SA %,1.5
2013,Exports services annual growth rate CVM SA %,4.9000000000000004
2013,Total imports annual growth rate YoY CP SA %,4.2
2013,"Distribution, hotels and restaurants (period on period growth):CVM",3.4
2013,Other Services (period on period growth) %:CVM,-1.1000000000000001
2013,Total imports annual growth rate YoY CVM SA %,3.2
2013,Imports services annual growth rate CVM SA %,3.5
2013,CVM SA changes in inventories timing adjustment £m,-1
2013,CP SA changes in inventories timing adjustment £m,0
2013,Gross Operating Surplus: NFCos: Private: Alignment adjustments: CP SA £m,0
2013,Income based estimate annual growth rate CVM SA %,1.4
2013,Gross added value at factor cost annual growth rate YoY CP SA %,3.8
2013,Other income annual growth rate YoY CP SA %,3.5
2013,Gross national income at market prices annual growth rate CP SA %,2.9
2013,GNDI: chained volume measures: SA. % change compared with previous year,1.1000000000000001
2013,Gross final expenditure annual growth rate YoY CP SA %,4
2013,Private non-financial corporations (S.11002+S.11003): Gross Operating Surplus: Resource: Y on Y-1 growth %: CP £m: SA,4.2
2013,Change in Inventories: Retail: £M: CVM NAYear: SA £m,725
2013,GOS Financial corporations annual growth rate YoY CP SA %,1.5
2013,Income based estimate annual growth rate CP SA %,3.8
2013,Taxes on products & production less subsidies annual growth rate YoY CP SA %,4.9000000000000004
2013,Total domestic expenditure annual growth rate YoY CP SA %,4.0999999999999996
2013,GFCF: General government - annual growth rate: CVM: SA %,-3.5
2013,Other buildings and structures - annual growth rate %,2.7
2013,Other machinery and equipment - annual growth rate %,1.4
2013,Transport equipment - annual growth rate %,-1.4
2013,Dwellings - annual growth rate %,6.7
2013,Total domestic expenditure annual growth rate YoY CVM SA %,2.5
2013,Intangible fixed assets - annual growth rate %,4.4000000000000004
2013,Gross domestic expenditure annual deflator growth rate SA %...578,1.5
2013,Households (S.14): Individual consumption expenditure (P.31) Uses: Current price: £m: SA,1097963
2013,Household final consumption expenditure :National concept CVM SA - £m,1141311
2013,GFCF general government annual growth CP SA %,-1.1000000000000001
2013,Gross final expenditure annual growth rate YoY CVM SA %,2.2999999999999998
2013,T...590,9.9
2013,T...591,5.8
2013,Gross Domestic Product index: Current price: Seasonally adjusted,89.4
2013,Total national household final consumption annual growth rate YoY CVM SA %,2
2013,Gross value added at basic price index: Current price: Seasonally adjusted,89.6
2013,Gross domestic product index: CVM: Seasonally adjusted,93.2
2013,GFCF-1...599,-5.6
2013,Non-profits institutions annual growth rate YoY CP SA %,1.4
2013,GFCF-2...603,29
2013,GFCF-2...604,17
2013,GFCF-1...606,-3.5
2013,Gross Domestic Product: chained volume measures: Seasonally adjusted £m,1836365
2013,Total gross final expenditure (aligned) - P.3+P.5+P.6 : CP SA £m,2313909
2013,Total gross final expenditure (aligned) - P.3+P.5+P.6 : CVM SA £m,2355338
2013,GFCF:Public non-fin corps: TOTAL: Transfer of ownership costs: £m: CP: SA,522
2013,"GFCF:Public non-fin corps: TOTAL: Dwellings, excluding land: £m: CVM: SA",7295
2013,"GFCF:Public non-fin corps: TOTAL: Dwellings, excluding land: £m: CP: SA",7035
2013,GFCF:Private sector: TOTAL: Transfer of ownership costs: £m: CVM: SA,13414
2013,GFCF:Private sector: TOTAL: Transfer of ownership costs: £m: CP: SA,12937
2013,"GFCF:Private sector: TOTAL: Dwellings, excluding land: £m: CVM: SA",51793
2013,"GFCF:Private sector: TOTAL: Dwellings, excluding land: £m: CP: SA",49371
2013,GFCF:Public non-fin corps: TOTAL: Transfer of ownership costs: £m: CVM: SA,541
2013,Total national household final consumption annual growth rate %,4.3
2013,Gross domestic product at market prices:Implied deflator:SA,95.9
2013,Gross National Income: Current price: Seasonally adjusted £m,1724971
2013,Gross Value Added (Average) at basic prices: CP SA £m,1573223
2013,Gross Value Added at basic prices:chained volume measures:Seasonally adjusted £m,1626158
2013,GFCF-3...643,16.100000000000001
2013,GFCF-3...644,12.8
2013,GFCF-4...648,30.7
2013,GFCF-4...649,25.5
2013,GFCF public corps dwellings annual growth rate CVM SA %,-7.2
2013,GFCF private sector dwellings annual growth rate CVM SA %,9.4
2013,UK resident population: mid-year estimates (Qtly data interpolated),64106
2013,GFCF public corps transfer of ownership costs annual growth rate CVM SA %,15.6
2013,Total national expenditure:Implied deflator:SA,97.3
2013,GFCF private sector transfer of ownership costs annual growth rate CVM SA %,24.4
2013,Gross National Disposable Income index: CVM: Seasonally adjusted,92.2
2013,Gross value added at basic prices: Output Index: CVM SA,92.6
2013,Total national expenditure (aligned) - P.3+P.5: CVM SA £m,1839373
2013,Total national expenditure (aligned) - P.3+P.5: CP SA £m,1790383
2013,Total national expenditure:Implied deflator:SA 2017=100,95.084599999999995
2013,Gross domestic expenditure annual deflator growth rate SA %...668,1.5
2013,GFCF : S.13 : TOTAL : TOTAL : CP : SA : VALUE : £m : P.51g,45659
2013,Gross Domestic Product at market prices: Current price: Seasonally adjusted £m,1761347
2013,Gross Fixed Capital Formation: Total Economy:All Intangible Fixed Assets CVM SA,61753
2013,Gross Domestic Product at market prices:Implied deflator:SA 2017=100,93.844300000000004
2013,GDP Deflator: Year on Year growth: SA %...684,1.9
2013,"GVA exc oil and gas growth rate, QonQ, AonA %:CVM",1.5
2013,GVA excluding oil and gas (06) (Index):CVM,92.6
2013,Total Market Sector GVA : Period on period growth %:CVM,1.6
2013,Household final consumption expenditure :Net tourist expenditure CVM NAYear SA £,4210
2013,Household final consumption expenditure: Net tourist expenditure CP SA £m,7012
2013,Household Final Consumption Expenditure: Durable goods: Annual growth rate %: Chained Volume Measures: Seasonally Adjusted,6.4
2013,Household Final Consumption Expenditure: Total goods: Annual growth rate %: Current Price: Seasonally Adjusted,4.2
2013,Gross Fixed Capital Formation:Total Economy:Total Intangible Fixed Assets: CP SA...698,60022
2013,Gross Fixed Capital Formation: Whole economy: Plant and machinery: CP SA,56844
2013,Total Market Sector GVA : Index 1dp:CVM,91.6
2013,GFCF: Total economy:Other buildings & structures and transfer costs: CP SA,96420
2013,Household Final Consumption Expenditure: Durable goods: Annual growth rate %: Current Price: Seasonally Adjusted,5
2013,Revisions to Total services CVM growth %,0
2013,Revisions to Goverment & other CVM growth %,0
2013,Revisions to Business services & finance CVM growth %,0
2013,"Revisions to Transport, storage & comms CVM growth %",0
2013,Revisions to NPISH CVM growth table %,0
2013,Revisions to Households CVM growth %,0
2013,Revisions to Total GVA exc oil CVM growth %,0
2013,Revisions to Total GVA CVM growth %,0
2013,Revisions to Total export CVM growth %,0
2013,Revisions to total (domestic expenditure) CVM growth %,0
2013,Revisions to Gross fixed capital formation CVM growth %,0
2013,Revisions to General government CVM growth %,0
2013,Non-durable goods annual growth rate YoY CP SA %,3.7
2013,Revisions to Total imports CVM growth %,0
2013,Revisions to GDP CVM quarter on same quarter a year earlier. £m,0
2013,Revision to GVA at bp £m,0
2013,Revision to basic price adjustment (bpa) £m,0
2013,Revision to GDP at market prices £m,0
2013,Gross Fixed Capital Formation :Total Economy:Total Transport Equipment: CP SA,11716
2013,Revision to HH - component of GDP(E) £m,0
2013,Revision to changes in inventories - component of GDP(E) £m,0
2013,Revision to GFCF - component of GDP(E) £m,0
2013,"PP: NPISH final consumption expenditure, growth annual",-1.4
2013,Revision to CG - component of GDP(E) £m,0
2013,Revision to NPISH - component of GDP(E) £m,0
2013,Revision to total imports - component of GDP(E) £m,0
2013,Revision to Extraction CVM growth %,0
2013,"PP: Household final consumption expenditure, growth annual",2
2013,Revision to total exports - component of GDP(E) £m,0
2013,Revision to Agriculture CVM growth %,0
2013,Revisions to domestic expenditure on goods and services at market prices. £m,0
2013,Revisions to GDP CVM growth %,0
2013,Revision to Acquistions less disposals of valuables - component of GDP(E) £m,0
2013,Household Final Consumption Expenditure: Total goods: Annual growth rate %: Chained Volume Measures: Seasonally Adjusted,2.7
2013,Revisions to other income £m,0
2013,Revisions to Construction CVM growth %,0
2013,Revisions to GoS of corporations £m,0
2013,Revisions to Total production CVM growth %,0
2013,Revisions to CoE £m,0
2013,Revisions to Utilities CVM growth %,0
2013,Change in Inventories: Mining & Quarrying: £M: CVM NAYear: SA £m,67
2013,Revisions to statistical discrepancy (E) £m,0
2013,Revision to Manufacturing CVM growth %,0
2013,"Change in Inventories: Electricity, Gas & Water: £M: CVM NAYear: SA £m",-165
2013,Revisions to statistical discrepancy (I) £m,0
2013,Revisions to taxes on products & production less subsidies £m,0
2013,Revisions to GVA at fc £m,0
2013,"Revisions to Distribution, hotels & catering CVM growth %",0
2013,"PP: General Government final consumption expenditure, growth annual",-0.2
2013,Services annual growth rate % CVM SA,1.8
2013,"PP: Exports, growth annual",1.5
2013,"PP: Business investment, growth annual",2.9
2013,Non-durable goods annual growth rate %,0.9
2013,Services annual growth rate % CP SA,4.7
2013,03 Clothing and footwear CVM NAYear SA £m,58656
2013,0 Household final consumption expenditure :Domestic concept CVM NAYear SA £m,1137126
2013,"PP: Gross fixed capital formation, growth annual",3.4
2013,0 Household final consumption expenditure: Domestic concept CP SA £m,1090951
2013,"02 Alcoholic beverages, tobacco & narcotics CVM NAYear SA £m",45262
2013,"PP: Gross Capital Formation, growth annual",8.9
2013,"02 Alcoholic beverages, tobacco & narcotics CP SA £m",41834
2013,03 Clothing and footwear CP SA £m,58154
2013,Household Final Consumption Expenditure: Semi-durable goods: Annual growth rate %: Chained Volume Measures: Seasonally Adjusted,3.5
2013,"Revisions to Water supply, sewerage £m",0
2013,Household Final Consumption Expenditure: Semi-durable goods: Annual growth rate %: Current Price: Seasonally Adjusted,4.4000000000000004
2013,GVAx06 : GVA exc oil and gas £m:CVM,1615102
2013,UK: Total compensation of employees (Uses): D.1: CP SA £m,880682
2013,"GDP (Average) per head, year on year growth rate CVM SA %",1.4
2013,Change in Inventories: Wholesale: £M: CVM NAYear: SA £m,175
2013,"GDP (Average) per head at market prices, year on year growth rate CP SA %",3.3
2013,Income based: Gross operating surplus of corporations : Total: CP SA £m,381004
2013,Income based: Other income: CP SA £m,286070
2013,Gross Value Added at basic prices: Implied deflator:SA,96.7
2013,National accounts residual error: CP: SA: £m,0
2013,ESA95 % change on previous quarter: Gross value added at basic prices,1.4
2013,CII: VPI:Manufacturing Total: CVM SA £m,221
2013,Gross value added at basic prices:CVM:Index:SA,92.6
2013,Total goods :Total CVM NAYear SA £m,457541
2013,Total goods: Total CP SA £m,467773
2013,Income based: Gross value added at factor cost: CP SA £m,1547756
2013,Durable goods :Total CVM NAYear SA £m,96862
2013,Durable goods: Total CP SA £m,98083
2014,05 Furnishings; household equipment & routine maintnce of the house CVM NAYear £,51282
2014,04 Housing; water; electricity; gas and other fuels CVM NAYear SA £m,322414
2014,05 Furnishings; household equipment and routine maintenance of the house CP SA £,51263
2014,07 Transport CVM NAYear SA £m,153924
2014,07 Transport CP SA £m,156337
2014,General Government: Final consumption expenditure (P3): CPSA £m,357101
2014,Gross Value Added at basic prices: Implied deflator:SA:2017=100,96.133300000000006
2014,06 Health CVM NAYear SA £m,19408
2014,Gross value added at basic prices annual deflator growth rate SA %...10,1.2
2014,06 Health CP SA £m,18998
2014,Services :Total CVM NAYear SA £m,693832
2014,Services: Total CP SA £m,658454
2014,Non-durable goods :Total CVM NAYear SA £m,246665
2014,"PP: Less imports, growth annual",3.8
2014,Non-durable goods: Total CP SA £m,257076
2014,Semi-durable goods :Total CVM NAYear SA £m,114501
2014,Semi-durable goods: Total CP SA £m,115091
2014,04 Housing; water; electricity; gas and other fuels CP SA £m,307811
2014,Gross Domestic Product (Expenditure) current basic prices index SA,93.7
2014,Gross Domestic Product (Income) chained volume index: SA,95.7
2014,11 Restaurants and hotels CP SA £m,106837
2014,Gross Domestic Product (Income) current basic prices index SA,93.7
2014,Gross Domestic Product (Expenditure) chained volume index: SA,95.7
2014,11 Restaurants and hotels CVM NAYear SA £m,112061
2014,Tot adjustment to basic prices (General Government + Rest of the World) CVM SA £,209942
2014,Gross domestic product at market prices annual growth rate CP SA %,4.7
2014,Total adjustment to basic prices (General Government + ROW) CP SA £m,198340
2014,Gross Domestic Product: Year on Year growth: CVM SA %,2.9
2014,"PP: Other income, growth annual",6.9
2014,"PP: Taxes less subsidies on products and production, growth annual",5.0999999999999996
2014,GDP Deflator: Year on Year growth: SA %...51,1.7
2014,"PP: Compensation of employees, growth annual",2.2000000000000002
2014,12 Miscellaneous goods and services CVM NAYear SA £m,150508
2014,"PP: GOS of corporations, growth annual",8.6999999999999993
2014,12 Miscellaneous goods and services CP SA £m,146113
2014,"PP: Total Production, growth annual",1.5
2014,"PP: Transport, storage and comms, growth annual",2.8
2014,"PP: Manufacturing, growth annual",2.9
2014,"PP: Business services and finance, growth annual",3.5
2014,General Government: Final consumption expenditure: P3: CVM SA £m,360149
2014,"PP: Agriculture, growth annual",12.2
2014,"PP: Distn, hotels and catering, growth annual",4.4000000000000004
2014,09 Recreation and culture CP SA £m,106429
2014,08 Communication CVM NAYear SA £m,21841
2014,08 Communication CP SA £m,20971
2014,"Gross domestic product (Average) per head,at current market prices: SA",28551
2014,09 Recreation and culture CVM NAYear SA £m,106347
2014,"Gross domestic product (Average) per head, CVM market prices: SA",29266
2014,"PP: Total Services, growth annual",3.2
2014,"PP: Water and sewerage, growth annual",0.7
2014,"PP: Construction, growth annual",8.8000000000000007
2014,"PP: Extraction, growth annual",0.6
2014,"PP: Government and other, growth annual",2.2000000000000002
2014,"PP: Electricity, gas and air, growth annual",-6
2014,Gross Fixed Capital Formation:Total Economy: Dwellings: D0-9:CVM SA £m,64712
2014,whole economy: D2 less D3: pre-ESA95 factor cost adjustment: SA CP £m,224384
2014,Trade in services:Exports:Total:CP:SA:£m,227176
2014,Trade in services:Imports:Total:CP:SA:£m,134780
2014,Trade in Services:Imports:Total:CVM:SA:£m,140870
2014,Trade in services:Balance:Total:CP:SA:£m,92396
2014,Trade in Services:Exports:Total:CVM:SA:£m,244347
2014,Balance of Payments: Trade in Goods & Services: Total balance: CP SA £m,-29675
2014,Balance of Payments: Trade in Goods & Services: Total exports: CVM SA £m,527797
2014,Balance of Payments: Trade in Goods & Services: Total exports: CP SA £m,520292
2014,Balance of Payments: Trade in Goods & Services: Total imports: CP SA £m,549967
2014,Balance of Payments: Imports: Total Trade in Goods & Services: CVM SA £m,539475
2014,Balance of Payments: Trade in Goods & Services: Total Balance: CVM SA £m,-11678
2014,"H and J : Transport, Storage and Communication (Index):CVM",92.9
2014,H+J : Transp. and Storage and Communication (period on period growth):CVM,2.8
2014,O to T : Government and Other Services (Index):CVM,99.1
2014,O-T: Government and other services (period on period growth):CVM,2.2000000000000002
2014,K to N : Business services and Finance (Index):CVM,95.5
2014,K-N: Business services and Finance (period on period growth):CVM,3.5
2014,Gross fixed capital formation annual growth rate YoY CP SA %,8.6
2014,Gross Fixed Capital Formation: Business Investment: CP SA: % change latest year on previous year,5.9
2014,Total Domestic Household Final Consumption: Annual growth rate %: Current Price: Seasonally Adjusted,4.0999999999999996
2014,"Gross Fixed Capital Formation :Total Economy:Total Transport Equipment: CP SA, %...120",40.4
2014,"Gross Fixed Capital Formation: Whole economy: Plant and machinery: CP SA, % chan...122",9.9
2014,Gross Fixed Capital Formation:Total Economy:Total Intangible Fixed Assets: CP SA...124,0.9
2014,"Gross Fixed Capital Formation:Total Economy:Total New Dwellings,excluding land",63643
2014,Gross Fixed Capital Formation: Plant & Machinery: CVM SA: £m,66763
2014,GFCF: Other New Buildings & Structures and transfer costs:CVM SA: £m,104825
2014,Change in inventories: Other Industries: CVM SA £m,5259
2014,"A : Agriculture, Forestry and Fishing (Index):CVM",104.9
2014,B : Mining and Quarrying (Index):CVM,92.3
2014,"Total Production : Sections B, C, D and E (Index):CVM",97.9
2014,Total fixed capital formation annual growth rate YoY CVM SA %,7.2
2014,C : Manufacturing (Index):CVM,99.6
2014,Gross Fixed Capital Formation: Business Investment: CVM SA: % change latest year on previous year,5.2
2014,Gross Fixed Capital Formation:Total General Government P51:CVM SA: £m,51999
2014,Total Domestic Household Final Consumption: Annual growth rate %: Chained Volume Measures: Seasonally Adjusted,1.9
2014,"Gross Fixed Capital Formation: Vehicles, Ships & Aircraft: CVM SA: £m",15894
2014,Accommodation and Food Service Activities: CVM Index,94
2014,Changes in inventories (CP SA) including alignment adjustment £m,12565
2014,Financial and Insurance Activities: CVM Index,99.5
2014,Net income from abroad: Current price: Seasonally adjusted £m,-37827
2014,Private non-financial corporations (S.11002+S.11003): Gross Operating Surplus: Resource: CP £m: SA,338165
2014,"Water and sewerage, cont annual",0
2014,Gross Operating Surplus: NFCos: Public: Current price: SA £m,16550
2014,"Construction, cont annual",0.5
2014,Real Estate Activities: CVM Index,96
2014,Sections: M and N:CVM Index,92.5
2014,"E : Water Supply; Sewerage, Waste Management and Remediation Activities (Index)",91.5
2014,Imports goods annual growth rate CP SA %,-1
2014,Exports goods annual growth rate CP SA %,-2.4
2014,Changes in inventories including alignment adjustment - CVM NAYear SA £m,14477
2014,Household Final Consumption Expenditure: Food & drink: Annual growth rate %: Current Price: Seasonally Adjusted,1.1000000000000001
2014,"D : Electricity, Gas, Steam and Air Conditioning Supply(Index):CVM",96.9
2014,F : Construction (Index):CVM,92
2014,Exports goods annual growth rate CVM SA %,2.6
2014,Total Services : G to T (Index):CVM,95.5
2014,Imports goods annual growth rate CVM SA %,3.6
2014,Wholesale & Retail Trade;Repair of Motor Vehicles and Motorcycles:CVM Index,91.7
2014,Household Final Consumption Expenditure: Food & drink: Annual growth rate %: Chained Volume Measures: Seasonally Adjusted,1.4
2014,"Revision: Business services and finance, growth annual",0
2014,"Revision: Government and other, growth annual",0
2014,"Revision: Distn, hotels and catering, growth annual",0
2014,"Revision: Transport, storage and comms, growth annual",0
2014,"Revision: Water and sewerage, growth annual",0
2014,Other Services:CVM Index,98.2
2014,"Revision: Construction, growth annual",0
2014,"Revision: Extraction, growth annual",0
2014,"Revision: Electricity, gas and air, growth annual",0
2014,Gross Fixed Capital Formation: Business Investment: CP SA: £m,175594
2014,Gross Fixed Capital Formation: Business Investment: CVM SA: £m,180608
2014,"Revision: Total Services, growth annual",0
2014,"G and I : Distribution, hotels and restaurants (Index):CVM",92.2
2014,Gross Domestic Product (Income) current basic prices: aligned: SA £m,1645955
2014,Gross Domestic Product (Expenditure) chained volume measure SA £m,1680700
2014,Gross Domestic Product (Expenditure) current basic prices: aligned:SA £m,1645955
2014,NPISH (S.15): Individual consumption expenditure (P.31): Uses: Current price: £m: SA,56259
2014,"Transport, storage and comms, cont annual",0.3
2014,"Agriculture, cont annual",0.1
2014,"Business services and finance, cont annual",1.2
2014,Trade in Goods:Exports:Total Trade in Goods:CVM:SA:£m,284057
2014,"Total Services, cont annual",2.5
2014,"Distn, hotels and catering, cont annual",0.6
2014,Trade in Goods:Imports:Total:CVM:SA: £m,398337
2014,"Extraction, cont annual",0
2014,Public Administration and Defence; Compulsory Social Security:CVM Index,103.8
2014,"Electricity, gas and air, cont annual",-0.1
2014,Final Consumption Expenditure of NPISHs CVM SA £m,57035
2014,"Total Production, cont annual",0.2
2014,"Government and other, cont annual",0.5
2014,"Manufacturing, cont annual",0.3
2014,Education:CVM Index,98.9
2014,"Revision: Total Production, growth annual",0
2014,"Revision: Manufacturing, growth annual",0
2014,"Revision: Agriculture, growth annual",0
2014,Human Health and Social Work Activities:CVM Index,96.9
2014,"Revision: Household final consumption expenditure, growth annual",0
2014,"Revision: Gross Capital Formation, growth annual",0
2014,"Revision: Gross fixed capital formation, growth annual",0
2014,"Revision: NPISH final consumption expenditure, growth annual",0
2014,"Revision: General Government final consumption expenditure, growth annual",0
2014,"GOS of corporations, cont annual",1.9
2014,"Other income, cont annual",1.1000000000000001
2014,"Compensation of employees, cont annual",1.1000000000000001
